ID	WORD	POS_TAG
18.0	nə́	INF
19.0	wim	VERB
20.0	tsʉ'	NOUN
21.0	dɔ́k	NOUN
22.0	cwəpuŋ	ADJ
23.0	tə̂	PART
24.0	bə́	VERB
25.0	da'	VERB
26.0	nə́	INF
27.0	pfyə̀	NOUN
28.0	dzií	NOUN
29.0	bǎhálə́	PRON
30.0	.	PUNCT
1.0	Â	PRON
2.0	bə́	VERB
3.0	ba	ADV
0.0	m	PART
4.0	nə́	ADP
5.0	mtɛ̌sim	NOUN
6.0	pú	PRON
7.0	pəfiŋ	NOUN
8.0	ywə́	NOUN
9.0	ŋkwə́	VERB
10.0	mntap	NOUN
11.0	dəm	ADP
12.0	jyə̀	NOUN
13.0	bǎgaə̌kə́lə́	ADV
14.0	.	PUNCT
1.0	Atanga	PROPN
2.0	gaə̂	SCONJ
3.0	""""	PUNCT
4.0	nwə	NOUN
5.0	wə́	AUX
6.0	shə́ŋ	VERB
7.0	nə́	INF
8.0	lə	VERB
9.0	bam	PRON
10.0	bə́ yə	SCONJ
11.0	mghɛfa'	NOUN
12.0	gɔpna'	NOUN
13.0	bə́	AUX
14.0	gú'	NOUN
15.0	ntú	VERB
16.0	nə́	ADP
17.0	.	PUNCT
1.0	E	PRON
2.0	lə̂	AUX
3.0	bə́	AUX
4.0	cwə́	VERB
5.0	lá'	NOUN
6.0	bɔ́ɔ	DET
7.0	dǒ	NOUN
8.0	e	PRON
9.0	.	PUNCT
1.0	E	PRON
2.0	kə́	AUX
3.0	nə	INF
4.0	ŋwak	VERB
5.0	dyə́	NOUN
6.0	mgho	NOUN
7.0	bə	SCONJ
8.0	yák	VERB
9.0	mɔ́k	NOUN
10.0	dɔk	NOUN
11.0	.	PUNCT
1.0	Pú	PRON
2.0	gaə́	SCONJ
3.0	páknyə́	NOUN
4.0	tsʉ'	NOUN
5.0	nə̂	INF
6.0	ghǎbú	NOUN
7.0	Bagante	PROPN
8.0	dú	VERB
9.0	bí	ADP
10.0	pə nkwɔ̂'	NOUN
11.0	kwɛ́	NOUN
12.0	.	PUNCT
1.0	Pú	PRON
2.0	kě	AUX
3.0	jwə́	VERB
4.0	ta'	DET
5.0	mú	NOUN
6.0	sím	VERB
7.0	mna'	NOUN
8.0	.	PUNCT
1.0	Ba	ADV
2.0	mna	NOUN
3.0	.	PUNCT
1.0	Mghɛ	NOUN
2.0	dzənyə	NOUN
3.0	kə̂	AUX
4.0	gɔm	VERB
5.0	gaə́	SCONJ
6.0	mə́twa	NOUN
7.0	mkwə	NOUN
8.0	ntɔkɔ́	NUM
9.0	nə̂	INF
10.0	pwɔnyə̀	VERB
11.0	bə	SCONJ
12.0	fəŋ	NOUN
13.0	mətwa	NOUN
14.0	bə́	AUX
15.0	shə́ŋ	VERB
16.0	nə́	ADP
17.0	fiŋnyə	VERB
18.0	.	PUNCT
1.0	ě	PRON
2.0	gɔ	AUX
3.0	khʉ	VERB
4.0	púa	ADP
5.0	shə́	ADJ
6.0	pɔ	NOUN
7.0	pə́pʉə́ə́	NUM
8.0	.	PUNCT
1.0	Vu'	NOUN
2.0	mnɔ̌m	NOUN
3.0	haptə	VERB
4.0	bǎyálə́	PRON
5.0	lə̂	VERB
6.0	jyə̀	NOUN
7.0	.	PUNCT
1.0	Mkətú'	NOUN
2.0	tó'	VERB
3.0	nə́	INF
4.0	tə́ŋtə	VERB
5.0	á	PRON
6.0	ghəm	VERB
7.0	fəŋ	NOUN
8.0	mətwa	NOUN
9.0	pú	CONJ
10.0	msô	NOUN
11.0	.	PUNCT
1.0	Messi	PROPN
2.0	Bienvenue	PROPN
3.0	tɔ́	VERB
4.0	tə	ADP
5.0	e	PRON
6.0	lə	PART
7.0	pə́	AUX
8.0	wə́	AUX
9.0	hwə́	VERB
10.0	gɛ	NOUN
11.0	cɛ̌	NOUN
12.0	.	PUNCT
1.0	Da' gaə́	CONJ
2.0	gɔm	VERB
3.0	gaə̂	SCONJ
4.0	kǎ'	ADV
5.0	sɔk	VERB
6.0	kə́kɔ́	ADV
7.0	bə́	AUX
8.0	gɔ́	AUX
9.0	ghɔ	VERB
10.0	bə	SCONJ
11.0	gɔ	AUX
12.0	yú'	VERB
13.0	.	PUNCT
1.0	Də	PRON
2.0	kwɛ̌	VERB
3.0	gaə̂	SCONJ
4.0	də́	PRON
5.0	bə́	AUX
6.0	wə́	AUX
7.0	jɔ́jʉ̀m	VERB
8.0	cwəpuŋ	ADJ
9.0	ywə	NOUN
10.0	yə	DET
11.0	də̂	PRON
12.0	bə́	AUX
13.0	wə́	AUX
14.0	jú'	VERB
15.0	á	DET
16.0	pə́	AUX
17.0	wə́	AUX
18.0	cyə́	VERB
19.0	.	PUNCT
1.0	A	PRON
2.0	tə́m	VERB
3.0	jʉ̀m	ADP
4.0	mghɔm	NOUN
5.0	mɔ	DET
6.0	myə	PRON
7.0	yɔ́	VERB
8.0	gaə́	SCONJ
9.0	gaə	PRON
10.0	gɔ	AUX
11.0	tə́m	VERB
12.0	ntʉ́m	ADP
13.0	yəŋ	DET
14.0	pômɔ́kcú	NOUN
15.0	mlɔ̌dyə́	NOUN
16.0	.	PUNCT
1.0	Da' gaə́	CONJ
2.0	ǎ	PRON
3.0	ghə	VERB
4.0	tà'	NUM
5.0	gàp	NOUN
6.0	pá'	SCONJ
7.0	gaə	PRON
8.0	zhyə́	VERB
9.0	gaə́	SCONJ
10.0	gə̂	VERB
11.0	tsʉ̌m	NOUN
12.0	lə	PART
13.0	mú	NOUN
14.0	yə	DET
15.0	pyə	PRON
16.0	byáp	VERB
17.0	é	PRON
18.0	nə̂	ADP
19.0	gù'	NOUN
20.0	ntɔkɔ́	NUM
21.0	á	DET
22.0	vǎm	NOUN
23.0	m̀	DET
24.0	pyə	PRON
25.0	nə́ŋ	ADV
26.0	bə	VERB
27.0	sí	ADV
28.0	bə́	AUX
0.0	wə́	AUX
29.0	gɔ́	AUX
30.0	haptə	VERB
31.0	.	PUNCT
1.0	Ŋ	PRON
0.0	ka	PART
2.0	ghɔ́	VERB
3.0	zhyə́	VERB
4.0	pá'	SCONJ
5.0	gaə̌	PRON
6.0	gɔ	AUX
7.0	ghə	VERB
8.0	lə	SCONJ
9.0	nə̂kə́lə́	CONJ
10.0	mú	NOUN
11.0	yəŋ	DET
12.0	lɔ̌mdyə̌	VERB
13.0	də	PRON
14.0	nə́ŋ	ADV
15.0	bə́	AUX
0.0	wə́	AUX
16.0	shə́ŋ	VERB
17.0	ntʉ́m	ADP
18.0	tùŋdyə̂	NOUN
19.0	haptə	VERB
20.0	.	PUNCT
1.0	Ŋ	PRON
0.0	ka	PART
2.0	zhyə́	VERB
3.0	pá'	SCONJ
4.0	gɔ	AUX
5.0	lə	PART
6.0	.	PUNCT
1.0	Nə́yɔ̂dzʉ̌Tyə̌'pfô	NOUN
2.0	12	NUM
3.0	nə́	ADP
4.0	ŋkə̂mbiyɛ́	NOUN
5.0	2021	NUM
6.0	.	PUNCT
1.0	Cyə̌	NOUN
2.0	mcuŋCamerounWeb	NOUN
3.0	há	VERB
4.0	ghɔm	NOUN
5.0	bî	ADP
6.0	má	NOUN
7.0	Beyala	PROPN
8.0	.	PUNCT
1.0	""""	PUNCT
2.0	Wáp	PRON
3.0	bə́	VERB
4.0	shyəchyə	NOUN
5.0	bə́	VERB
6.0	cwəlɔ	ADV
7.0	biŋ	ADV
8.0	bə́	VERB
9.0	jʉ̀m	NOUN
10.0	yɔkpə	PRON
11.0	â	PART
12.0	pə	DET
13.0	təŋlá'	NOUN
14.0	.	PUNCT
1.0	Â	PRON
2.0	bə́	VERB
3.0	ntʉ́m	ADP
4.0	təŋlá	NOUN
5.0	yɔkpə	DET
6.0	pú	PRON
7.0	jɔ́	VERB
8.0	Afrika	PROPN
9.0	shyəcyə	ADJ
10.0	púa	ADP
11.0	mghɛnyə	NOUN
12.0	póm	NOUN
13.0	mkɛ̀	NOUN
14.0	myə́	DET
15.0	mkɔ	NOUN
16.0	myə́	DET
17.0	myə́	DET
18.0	púa	ADP
19.0	púɔ̂k	VERB
20.0	gə	VERB
21.0	mzhʉ̀m	NOUN
22.0	myə́	DET
23.0	.	PUNCT
1.0	Dôguŋ	PROPN
2.0	Nizhérya	PROPN
3.0	lə́	AUX
4.0	ghɔ̌m	VERB
5.0	gaə́	SCONJ
6.0	a	PRON
7.0	nwə	NOUN
8.0	pú	PRON
9.0	píŋ	VERB
10.0	pə́	VERB
11.0	.	PUNCT
1.0	Ŋkʉɔbvəvə	NOUN
2.0	bɔ̂	DET
3.0	gɔm	VERB
4.0	gaə́	SCONJ
5.0	tiŋ	NOUN
6.0	ghɔm	NOUN
7.0	bɔ́ɔ	DET
8.0	wə́	AUX
9.0	shúʼnyə́	VERB
10.0	nə̂	ADP
11.0	ntiŋ	NOUN
12.0	mkwɛnyə	NOUN
13.0	bɔ́ɔ́	ADP
14.0	.	PUNCT
1.0	Ntwɔ̂kshɛ	NOUN
2.0	e	DET
3.0	Mario	PROPN
4.0	Stasi	PROPN
5.0	yə	DET
6.0	pú	PRON
7.0	ŋké	VERB
8.0	é	PRON
9.0	tə	ADP
10.0	Fəlaŋsí	PROPN
11.0	á	DET
12.0	ghɔm	VERB
13.0	gaə́	VERB
14.0	pú	PRON
15.0	nə́ŋ	VERB
16.0	mo	NOUN
17.0	e	DET
18.0	é	X
19.0	tə́	CONJ
20.0	bə́	VERB
21.0	nə́	INF
22.0	byáp	VERB
23.0	.	PUNCT
1.0	Ê	PRON
2.0	gɔm	VERB
3.0	tə	ADV
4.0	nə	INF
5.0	máʼ	VERB
6.0	kwɛ	NOUN
7.0	gaə́	SCONJ
8.0	mə̂mjwǐ	NOUN
9.0	yə	DET
10.0	e	PRON
11.0	kə	AUX
12.0	vʉ	VERB
13.0	msaʼnyə	NOUN
14.0	nə	INF
15.0	shwɔ́ʼ	VERB
16.0	dôguŋ	PROPN
17.0	Benɛ̂ŋ	PROPN
18.0	â	PRON
19.0	gɔ	AUX
20.0	píŋ	VERB
21.0	mfaʼ	NOUN
22.0	nwə	NOUN
23.0	nyə́nyɔ́	ADJ
24.0	.	PUNCT
1.0	Â	PRON
2.0	bə́	VERB
3.0	pôʼ	ADV
4.0	tə	ADV
5.0	fə́	VERB
6.0	nə́	ADP
7.0	,	PUNCT
8.0	cntî	NOUN
9.0	páʼ	SCONJ
10.0	pú	PRON
11.0	nə́ŋ	ADV
12.0	bə́	AUX
13.0	wə́	AUX
14.0	nə́	INF
15.0	gwi	VERB
16.0	é	PRON
17.0	cɛ́	VERB
18.0	á	DET
19.0	syà	ADJ
20.0	.	PUNCT
1.0	Pə́	VERB
2.0	a	PRON
3.0	pə̂	PRON
4.0	bə	SCONJ
5.0	pú	PRON
6.0	té	VERB
7.0	Rekya	PROPN
8.0	Madudgǔ	PROPN
9.0	mkɔ̀m.	NOUN
10.0	Â	PRON
11.0	bə	SCONJ
12.0	pú	PRON
13.0	coʼ	VERB
14.0	é	PRON
15.0	nə́	INF
16.0	piŋ	ADV
17.0	gwím	VERB
18.0	ŋkhətʉɔ́	NOUN
19.0	,	PUNCT
20.0	twɔʼmcuŋ	NOUN
21.0	kə	CONJ
22.0	yûʼjɔ́	NOUN
23.0	.	PUNCT
1.0	E	PRON
2.0	tə̂	PART
3.0	gɔ	AUX
4.0	ghə	VERB
5.0	ŋkhətʉɔ́	NOUN
6.0	á	PART
7.0	,	PUNCT
8.0	é	PRON
9.0	lə	PART
10.0	ghə́	VERB
11.0	twɔʼmcuŋ	NOUN
12.0	é	PRON
13.0	lə	PART
14.0	ghə́	VERB
15.0	yûʼjɔ́	NOUN
16.0	,	PUNCT
17.0	a	PRON
18.0	pə́	VERB
19.0	â	PART
20.0	ɛŋtɛfɔ̂ne	NOUN
21.0	pú	PRON
22.0	yɔ̂	VERB
23.0	bí	ADP
24.0	í	PRON
25.0	bə	SCONJ
26.0	pú	PRON
27.0	gɔ	AUX
28.0	sɔ́	VERB
29.0	bə́yə	SCONJ
30.0	ě	PRON
31.0	yúʼ	VERB
32.0	cwəpuŋ	NOUN
33.0	nə̂	ADP
34.0	bə̌ŋnə̂	NOUN
35.0	é	DET
36.0	.	PUNCT
1.0	Gaə̂	PRON
2.0	gɔ	AUX
3.0	kámtə́	VERB
4.0	wɔ́	PRON
5.0	gaə́	SCONJ
6.0	ǎ	PRON
7.0	ghə	VERB
8.0	mgapdzʉ́	NOUN
9.0	páʼ	SCONJ
10.0	kadyâk	NOUN
11.0	gə	VERB
12.0	é	PRON
13.0	jɛ́	VERB
14.0	e	PRON
15.0	pîŋ	ADV
16.0	jwényə́	VERB
17.0	kə́kɔ́	ADV
18.0	áá.	DET
19.0	.	PUNCT
1.0	Ǎ	PRON
2.0	cəŋtə	ADV
3.0	tʉɔ́	ADV
4.0	nə́paʼ	SCONJ
5.0	pə́	VERB
6.0	Reckya	PROPN
7.0	Madougou	PROPN
8.0	tə́m	VERB
9.0	cɛ́	NOUN
10.0	tə́	ADP
11.0	pú	PRON
12.0	bə́	AUX
13.0	jɔ́	VERB
14.0	lə	DET
15.0	.	PUNCT
1.0	Da'gaə́	CONJ
2.0	ǎ	PRON
3.0	cyə	VERB
4.0	nə̂	ADP
5.0	nwə	NOUN
6.0	sə́	ADJ
7.0	yəŋ	DET
8.0	pú	PRON
9.0	pə	AUX
10.0	gɔ	AUX
11.0	cə́ŋ	VERB
12.0	ywə́	NOUN
13.0	â	PRON
14.0	gə	VERB
15.0	pə shinua	PROPN
16.0	pə́	AUX
17.0	də	VERB
18.0	mgá	NOUN
19.0	fá'	VERB
20.0	tsʉ'	NOUN
21.0	yə	DET
22.0	pû	PRON
23.0	nta'	VERB
24.0	bvu'	NOUN
25.0	sî	ADV
26.0	Kaməlûm	PROPN
27.0	lə	DET
28.0	.	PUNCT
1.0	Cî	NOUN
2.0	ma	NOUN
3.0	yə̌ŋ	DET
4.0	lə	ADV
5.0	o	X
6.0	giŋ	VERB
7.0	nə́	ADP
8.0	mco'	NOUN
9.0	bvu'sǐ	NOUN
10.0	.	PUNCT
1.0	Pú	PRON
2.0	kě	AUX
3.0	níŋ	VERB
4.0	mo	NOUN
5.0	yə	DET
6.0	e	PRON
7.0	kə	AUX
8.0	ma'	VERB
9.0	gá	NOUN
10.0	cɛ́	NOUN
11.0	.	PUNCT
1.0	A	PRON
2.0	pə́	AUX
3.0	wə́	AUX
4.0	lûŋ	NOUN
5.0	po	NOUN
0.0	a	PART
6.0	ntə̂mnan	NOUN
7.0	tə'	ADV
8.0	.	PUNCT
1.0	Kwîpǔ	NOUN
2.0	Dôghə̌ŋlá'	PROPN
3.0	Kette	PROPN
4.0	lə	VERB
5.0	mkətú'	NOUN
6.0	tsʉ̌'	NOUN
7.0	.	PUNCT
1.0	Pú	PRON
2.0	fə́	VERB
3.0	mnə́	NOUN
4.0	ghə	VERB
5.0	cú'tə	NOUN
6.0	fà'	NOUN
7.0	təŋlá'	NOUN
8.0	.	PUNCT
1.0	Mə̂kwɛ	NOUN
2.0	lə	AUX
3.0	nə́ŋ	ADV
4.0	bə́	AUX
5.0	wə́	AUX
6.0	shɛ	NOUN
7.0	yə	DET
8.0	a	PRON
9.0	cəcə̌	ADP
10.0	shinua	PROPN
11.0	yə	DET
12.0	Kaməlum	PROPN
13.0	.	PUNCT
1.0	Ywə́	NOUN
2.0	bə	SCONJ
3.0	pəshinwa	NOUN
4.0	zhi	ADV
5.0	gə̂	VERB
6.0	tsʉ'	NOUN
7.0	fa'	NOUN
8.0	bvù'	VERB
9.0	sǐ	ADV
10.0	.	PUNCT
1.0	Pyə	DET
2.0	shə	PRON
3.0	mghɛfà'	NOUN
4.0	mà'	VERB
5.0	mghuɔ̀'	NOUN
6.0	nə́	INF
7.0	zhwə́	VERB
8.0	ma'	VERB
9.0	gǎ	NOUN
10.0	shinua	PROPN
11.0	.	PUNCT
1.0	Ta'	DET
2.0	gɛ	NOUN
3.0	fǔ	NOUN
4.0	Məkinda	PROPN
5.0	bə	VERB
6.0	msə̌ŋwi	NOUN
7.0	bə	SCONJ
8.0	lě	AUX
9.0	zhəŋ	VERB
10.0	é	PRON
11.0	.	PUNCT
1.0	Bǎwaə̌lə́	PRON
2.0	bə́	SCONJ
3.0	ě	PRON
4.0	zhyə́	VERB
5.0	dzə	ADV
6.0	yəmú'mò	PRON
7.0	ka	PART
8.0	po	PRON
9.0	thə́nyə	VERB
10.0	é	PRON
11.0	poé	PRON
12.0	ghɔ́mtə́	VERB
13.0	jɔ́	VERB
14.0	yə	DET
15.0	ǎ	PRON
16.0	bí	ADP
17.0	poé	PRON
18.0	lə	DET
19.0	Ka	PART
20.0	pó	PRON
21.0	lé	VERB
22.0	pə̂	PART
23.0	yɔ́	DET
24.0	ghə́ŋ	NOUN
25.0	mjwǐ	NOUN
26.0	pə́	VERB
27.0	bə	SCONJ
28.0	ě	PRON
29.0	cəŋtə	ADV
30.0	mímnyə́	VERB
31.0	bǎ	ADV
32.0	mjwǐ	NOUN
33.0	á	PRON
34.0	pə́	AUX
35.0	wə́	AUX
36.0	ntə́ŋ	VERB
37.0	.	PUNCT
1.0	Mjwǐ	NOUN
2.0	kuŋ	VERB
3.0	pómghɔ̀m	NOUN
4.0	tə'	ADV
5.0	po	PRON
6.0	pómjɛ̂	NOUN
7.0	pəpúŋ	ADJ
8.0	ghɔm	VERB
9.0	bí	ADP
10.0	í)	PRON
11.0	ba	ADV
12.0	mgaə́	SCONJ
13.0	pú	PRON
14.0	có'tə́	VERB
15.0	é	PRON
16.0	po	PRON
17.0	núŋ	VERB
18.0	bǎyá	ADJ
19.0	tsʉ'	NOUN
20.0	nə́	ADP
21.0	nə́	NOUN
22.0	é	DET
23.0	tə	ADP
24.0	fə́	VERB
25.0	thə́	NOUN
26.0	é	DET
27.0	ŋkə́m	VERB
28.0	nə́	ADP
29.0	mkwə	NOUN
30.0	)	PUNCT
31.0	.	PUNCT
1.0	Po	PRON
2.0	lányə́	VERB
3.0	nə	INF
4.0	zhyə̂	VERB
5.0	mnə́	NOUN
6.0	mɔ́	DET
7.0	nə́	INF
8.0	tsʉ'	NOUN
9.0	é	PRON
10.0	kuŋ	VERB
11.0	gaə́	SCONJ
12.0	ó	PRON
13.0	có'tə́	VERB
14.0	lə	DET
15.0	tə́	ADP
16.0	mo	NOUN
17.0	yə́	DET
18.0	pǒ	PRON
19.0	kuŋ	VERB
20.0	é	PRON
21.0	á	DET
22.0	yú'	VERB
23.0	pə́púŋ	ADV
24.0	ŋkódyə́	NOUN
25.0	.	PUNCT
1.0	po	PRON
2.0	pwá	VERB
3.0	nə́	INF
4.0	é	PRON
5.0	fímtə̀	VERB
6.0	kwɔnyə̀	VERB
7.0	púa	ADP
8.0	mtsə́bú	NOUN
9.0	tʉ̌	NOUN
10.0	fə̀	VERB
11.0	kə	CONJ
12.0	ŋʉ́m	VERB
13.0	lə̂	DET
14.0	.	PUNCT
1.0	Bǎkə́lə́	PRON
2.0	yə́	DET
3.0	a	PRON
4.0	kâm	VERB
5.0	jì	NOUN
6.0	é	PRON
7.0	.	PUNCT
1.0	Pó	PRON
2.0	fə́nyə	VERB
3.0	klitoris	NOUN
4.0	nə̂kə́lə́	CONJ
5.0	ě	PRON
6.0	fíŋ	VERB
7.0	nə́	INF
8.0	pə̂	AUX
9.0	jʉ́	VERB
10.0	mnə́	ADP
11.0	.	PUNCT
1.0	Po	PRON
2.0	lé	VERB
3.0	pá'	SCONJ
4.0	ě	PRON
5.0	wə́	AUX
6.0	sə́ŋnyə́	VERB
7.0	zhwə́ŋ	VERB
8.0	.	PUNCT
1.0	A	PRON
2.0	tə̂	PART
3.0	bə́	VERB
4.0	ywə́	NOUN
5.0	dʉmtʉm	ADV
6.0	â	PART
7.0	bâ	CONJ
8.0	ka	PART
9.0	po	PRON
10.0	ghɔ	VERB
11.0	zhyə̀	ADV
12.0	.	PUNCT
1.0	Pəjwi	NOUN
2.0	pó	PRON
3.0	mdhə́	NOUN
4.0	mɔ́	DET
5.0	a	PRON
6.0	nə́ŋ	ADV
7.0	bə́	AUX
8.0	shə́ŋ	VERB
9.0	po	PRON
10.0	zhyə́	VERB
11.0	mɔ́	DET
12.0	.	PUNCT
1.0	A	PRON
2.0	pə́	VERB
3.0	nə́	ADP
4.0	Sɔ̂gwǐŋ	NOUN
5.0	1961	NUM
6.0	pú	PRON
7.0	ŋkê	VERB
8.0	yə	DET
9.0	ghə̌ŋ	NOUN
10.0	kaməlûm	PROPN
11.0	nə́	ADP
12.0	gəlísì	NOUN
13.0	nə́	ADP
14.0	cí	VERB
15.0	.	PUNCT
1.0	A	PRON
2.0	pə́	VERB
3.0	cwə	NOUN
4.0	nə	INF
5.0	cí	VERB
6.0	bɔ́ɔ	DET
7.0	yə́	DET
8.0	ghə̌ŋ	NOUN
9.0	Kaməlûm	PROPN
10.0	ŋka'	ADP
11.0	yə	DET
12.0	a	PRON
13.0	lə̂	AUX
14.0	bə́	VERB
15.0	gəlísi	NOUN
16.0	á	DET
17.0	lə̂	VERB
18.0	púa	ADP
19.0	mgi	NOUN
20.0	233	NUM
21.0	571	NUM
22.0	nə̂	ADP
23.0	mgi	NOUN
24.0	97	NUM
25.0	741	NUM
26.0	nə́	ADP
27.0	là	VERB
28.0	nə̂	ADP
29.0	Nigeria	PROPN
30.0	bə	CONJ
31.0	ǎ	PRON
32.0	ghə	VERB
33.0	ləpʉɔ	NOUN
34.0	tə́	ADV
35.0	fə	VERB
36.0	nə́	ADP
37.0	tyə̂	NOUN
38.0	01	NUM
39.0	nə́	ADP
40.0	Fə̂nàm	NOUN
41.0	1960	NUM
42.0	.	PUNCT
1.0	Yə	DET
2.0	ghə̌ŋ	NOUN
3.0	sîsǐ	ADP
4.0	lə̂	AUX
5.0	la	VERB
6.0	nə̂	ADP
7.0	bə	CONJ
8.0	ě	PRON
9.0	ghə	VERB
10.0	tə	ADV
11.0	fə́	VERB
12.0	dəŋdzə	ADJ
13.0	tyə̌'	NOUN
14.0	nə	ADP
15.0	ŋkə̂mmghě	NOUN
16.0	1960	NUM
17.0	146 296	NUM
18.0	nə́	ADP
19.0	.	PUNCT
1.0	Cú'tə	VERB
2.0	gʉə́	ADJ
3.0	ONU	PROPN
4.0	pə́	VERB
5.0	tyə̂'	NOUN
6.0	21	NUM
7.0	nə́	ADP
8.0	Dzə̂biyɛ́	NOUN
9.0	bíŋ	VERB
10.0	yə	DET
11.0	wáp	PRON
12.0	cí	VERB
13.0	lə	DET
14.0	.	PUNCT
1.0	Asamblə	PROPN
2.0	guŋ	NOUN
3.0	Kaməlûm	PROPN
4.0	cwɔ́'	VERB
5.0	mcò'	NOUN
6.0	ntàmtə̀	VERB
7.0	nə	ADP
8.0	tyə̂'	NOUN
9.0	14	NUM
10.0	nə́	ADP
11.0	1961	NUM
12.0	mgi	NOUN
13.0	88	NUM
14.0	gə́	CONJ
15.0	6	NUM
16.0	tə	ADP
17.0	.	PUNCT
1.0	Pú	PRON
2.0	tí	VERB
3.0	nə	INF
4.0	gə	VERB
5.0	tyə̂	NOUN
6.0	nə́	ADP
7.0	ŋkə̂mbiyɛ́	NOUN
8.0	1961	NUM
9.0	pú	PRON
10.0	ntʉ́m	ADP
11.0	cyə́	NOUN
12.0	mcuŋ	NOUN
13.0	gɔ̌pna'	NOUN
14.0	tyə̂'	NOUN
15.0	30	NUM
16.0	nə́	ADP
17.0	1961	NUM
18.0	nə́ŋ	ADV
19.0	ntó'	VERB
20.0	nə́	ADP
21.0	ghyəŋ	VERB
22.0	nə̂	ADP
23.0	dəŋdzə	ADJ
24.0	tyə̌'	NOUN
25.0	nə́	ADP
26.0	1961	NUM
27.0	.	PUNCT
1.0	Guŋ	ADV
2.0	ywə́	NOUN
3.0	yə	DET
4.0	pú	PRON
5.0	sɛ́	VERB
6.0	thə́	NOUN
7.0	pó'o	NOUN
8.0	a	PRON
9.0	pə́	AUX
10.0	wə́	AUX
11.0	dé	VERB
12.0	pə sâ'	NOUN
13.0	mtàmtə̀	NOUN
14.0	guŋ	NOUN
15.0	á	DET
16.0	lə̀	VERB
17.0	bə́	AUX
18.0	dé	VERB
19.0	pə́	PART
20.0	da'	ADP
21.0	wáp	PRON
22.0	.	PUNCT
1.0	Wáp	PRON
2.0	lə	AUX
3.0	nə́	INF
4.0	tʉ̂	VERB
5.0	dzə	NOUN
6.0	nə̂	ADP
7.0	tsʉ'	NOUN
8.0	fa'	NOUN
9.0	myə	DET
10.0	wáp	PRON
11.0	kuŋ	VERB
12.0	lə	DET
13.0	.	PUNCT
1.0	lə	AUX
2.0	fîŋ	VERB
3.0	tê	VERB
4.0	wáp	PRON
5.0	fa'	NOUN
6.0	.	PUNCT
1.0	Nə́yɔ̂dzʉ̌	NOUN
2.0	Shyə̂ŋku'ú	NOUN
3.0	16	NUM
4.0	nə́	ADP
5.0	ŋkə̂mbiyɛ́	NOUN
6.0	2021	NUM
7.0	.	PUNCT
1.0	Jʉm	ADV
2.0	páʼ	SCONJ
3.0	pú	PRON
4.0	bhə́tə́	VERB
5.0	é	PRON
6.0	á	DET
7.0	twɔ̂kshɛ	VERB
8.0	e	DET
9.0	yɔ́	VERB
10.0	gaə́	SCONJ
11.0	nwə	NOUN
12.0	yə	DET
13.0	a	PRON
14.0	ntə́m	VERB
15.0	á	DET
16.0	ka	PART
17.0	lé	VERB
18.0	é	PRON
19.0	m	PART
20.0	sɔmywə́	PRON
21.0	.	PUNCT
1.0	Nə́	INF
2.0	yɔ̂	VERB
3.0	nyə́	NOUN
4.0	wə́	ADP
5.0	yaə	DET
6.0	mo	NOUN
7.0	â	PART
8.0	daʼtə	VERB
9.0	gaə́	SCONJ
10.0	bhə̂shɛ	VERB
11.0	a	DET
12.0	né	PART
13.0	jwə́	VERB
14.0	mə́kuʼ	NOUN
15.0	bɔ̂	DET
16.0	a	PART
17.0	?	PUNCT
1.0	Tə́	ADV
2.0	pú	PRON
3.0	kə̂	AUX
4.0	jɔ́	VERB
5.0	mdzə́	NOUN
6.0	myə	DET
7.0	mcyə	NOUN
8.0	kə̌	VERB
9.0	nə́	ADP
10.0	á	DET
11.0	m	PART
12.0	wə́	ADP
13.0	é	PRON
14.0	a	PART
15.0	Mɔ̂	DET
16.0	bə́	VERB
17.0	mhə́ŋ	NOUN
18.0	myə	DET
19.0	ntwɔ̂shɛ	NOUN
20.0	kə̂	AUX
21.0	hə́ŋ	VERB
22.0	dyə̂sâʼshɛ	NOUN
23.0	.	PUNCT
1.0	Á	PRON
2.0	mhə́ŋ	NOUN
3.0	bə	CONJ
4.0	mo	NOUN
5.0	katə	AUX
6.0	há	VERB
7.0	piŋ	NOUN
8.0	é	DET
9.0	.	PUNCT
1.0	Tə	ADV
2.0	fə́́	ADV
3.0	páʼ	SCONJ
4.0	pú	PRON
5.0	kə	AUX
6.0	yáp	VERB
7.0	é	PRON
8.0	dyə́	VERB
9.0	tə́	ADP
10.0	pə	VERB
11.0	nə́	INF
12.0	byáp	VERB
13.0	á	DET
14.0	,	PUNCT
15.0	Firmin	PROPN
16.0	Ngah	PROPN
17.0	Ndzana	PROPN
18.0	wə́	AUX
19.0	byáp	VERB
20.0	gaə́	SCONJ
21.0	pú	PRON
22.0	kê	VERB
23.0	yə	DET
24.0	cwěŋshɛ	NOUN
25.0	.	PUNCT
1.0	Mûsəm	PROPN
2.0	lə	AUX
3.0	lə̂	VERB
4.0	nyə́	NOUN
5.0	swɔ́p	NOUN
6.0	dhə̂	NOUN
7.0	fə̂	NOUN
8.0	e	DET
9.0	tə	ADP
10.0	e	PRON
11.0	pfʉ̂	VERB
12.0	pfʉ̌	VERB
13.0	.	PUNCT
1.0	Yʉ́	PRON
2.0	né	PART
3.0	kə̂	AUX
4.0	dəŋdzə	ADJ
5.0	jáp	VERB
6.0	pû	NOUN
